,Window Max Daily Deaths-alias,SUM(Confirm + Probable deaths)-alias,SUM(Confirmed Deathsby Death Dt)-alias,SUM(Probable Deathsby Death Dt)-alias,DAY(Epi Dt)-value,DAY(Epi Dt)-alias,County Parameter Cum Curve-alias,AGG(Prelim start date)-alias,AGG(Prelim end date)-alias,Measure Names-alias,Measure Values-value,Measure Values-alias
211,93,2,2,0,2021-05-23 00:00:00,5/23/21,Wisconsin,5/10/2021,5/24/2021,Probable case death,0,0.00
212,93,6,6,0,2021-05-22 00:00:00,5/22/21,Wisconsin,5/9/2021,5/23/2021,Probable case death,0,0.00
213,93,5,5,0,2021-05-21 00:00:00,5/21/21,Wisconsin,5/8/2021,5/22/2021,Probable case death,0,0.00
214,93,3,2,1,2021-05-20 00:00:00,5/20/21,Wisconsin,5/7/2021,5/21/2021,Probable case death,1,1.00
215,93,4,3,1,2021-05-19 00:00:00,5/19/21,Wisconsin,5/6/2021,5/20/2021,Probable case death,1,1.00
216,93,4,4,0,2021-05-18 00:00:00,5/18/21,Wisconsin,5/5/2021,5/19/2021,Probable case death,0,0.00
217,93,1,1,0,2021-05-17 00:00:00,5/17/21,Wisconsin,5/4/2021,5/18/2021,Probable case death,0,0.00
218,93,9,8,1,2021-05-16 00:00:00,5/16/21,Wisconsin,5/3/2021,5/17/2021,Probable case death,1,1.00
219,93,5,4,1,2021-05-15 00:00:00,5/15/21,Wisconsin,5/2/2021,5/16/2021,Probable case death,1,1.00
220,93,4,4,0,2021-05-14 00:00:00,5/14/21,Wisconsin,5/1/2021,5/15/2021,Probable case death,0,0.00
221,93,6,6,0,2021-05-13 00:00:00,5/13/21,Wisconsin,4/30/2021,5/14/2021,Probable case death,0,0.00
222,93,5,4,1,2021-05-12 00:00:00,5/12/21,Wisconsin,4/29/2021,5/13/2021,Probable case death,1,1.00
223,93,6,6,0,2021-05-11 00:00:00,5/11/21,Wisconsin,4/28/2021,5/12/2021,Probable case death,0,0.00
224,93,4,4,0,2021-05-10 00:00:00,5/10/21,Wisconsin,4/27/2021,5/11/2021,Probable case death,0,0.00
225,93,8,8,0,2021-05-09 00:00:00,5/9/21,Wisconsin,4/26/2021,5/10/2021,Probable case death,0,0.00
226,93,4,4,0,2021-05-08 00:00:00,5/8/21,Wisconsin,4/25/2021,5/9/2021,Probable case death,0,0.00
227,93,3,3,0,2021-05-07 00:00:00,5/7/21,Wisconsin,4/24/2021,5/8/2021,Probable case death,0,0.00
228,93,3,3,0,2021-05-06 00:00:00,5/6/21,Wisconsin,4/23/2021,5/7/2021,Probable case death,0,0.00
229,93,4,4,0,2021-05-05 00:00:00,5/5/21,Wisconsin,4/22/2021,5/6/2021,Probable case death,0,0.00
230,93,6,4,2,2021-05-04 00:00:00,5/4/21,Wisconsin,4/21/2021,5/5/2021,Probable case death,2,2.00
231,93,10,10,0,2021-05-03 00:00:00,5/3/21,Wisconsin,4/20/2021,5/4/2021,Probable case death,0,0.00
232,93,6,6,0,2021-05-02 00:00:00,5/2/21,Wisconsin,4/19/2021,5/3/2021,Probable case death,0,0.00
233,93,10,10,0,2021-05-01 00:00:00,5/1/21,Wisconsin,4/18/2021,5/2/2021,Probable case death,0,0.00
234,93,6,5,1,2021-04-30 00:00:00,4/30/21,Wisconsin,4/17/2021,5/1/2021,Probable case death,1,1.00
235,93,4,3,1,2021-04-29 00:00:00,4/29/21,Wisconsin,4/16/2021,4/30/2021,Probable case death,1,1.00
236,93,4,4,0,2021-04-28 00:00:00,4/28/21,Wisconsin,4/15/2021,4/29/2021,Probable case death,0,0.00
237,93,10,9,1,2021-04-27 00:00:00,4/27/21,Wisconsin,4/14/2021,4/28/2021,Probable case death,1,1.00
238,93,7,7,0,2021-04-26 00:00:00,4/26/21,Wisconsin,4/13/2021,4/27/2021,Probable case death,0,0.00
239,93,5,4,1,2021-04-25 00:00:00,4/25/21,Wisconsin,4/12/2021,4/26/2021,Probable case death,1,1.00
240,93,4,4,0,2021-04-24 00:00:00,4/24/21,Wisconsin,4/11/2021,4/25/2021,Probable case death,0,0.00
241,93,6,6,0,2021-04-23 00:00:00,4/23/21,Wisconsin,4/10/2021,4/24/2021,Probable case death,0,0.00
242,93,7,6,1,2021-04-22 00:00:00,4/22/21,Wisconsin,4/9/2021,4/23/2021,Probable case death,1,1.00
243,93,8,8,0,2021-04-21 00:00:00,4/21/21,Wisconsin,4/8/2021,4/22/2021,Probable case death,0,0.00
244,93,7,6,1,2021-04-20 00:00:00,4/20/21,Wisconsin,4/7/2021,4/21/2021,Probable case death,1,1.00
245,93,3,3,0,2021-04-19 00:00:00,4/19/21,Wisconsin,4/6/2021,4/20/2021,Probable case death,0,0.00
246,93,1,1,0,2021-04-18 00:00:00,4/18/21,Wisconsin,4/5/2021,4/19/2021,Probable case death,0,0.00
247,93,5,5,0,2021-04-17 00:00:00,4/17/21,Wisconsin,4/4/2021,4/18/2021,Probable case death,0,0.00
248,93,10,9,1,2021-04-16 00:00:00,4/16/21,Wisconsin,4/3/2021,4/17/2021,Probable case death,1,1.00
249,93,4,3,1,2021-04-15 00:00:00,4/15/21,Wisconsin,4/2/2021,4/16/2021,Probable case death,1,1.00
250,93,3,3,0,2021-04-14 00:00:00,4/14/21,Wisconsin,4/1/2021,4/15/2021,Probable case death,0,0.00
251,93,5,5,0,2021-04-13 00:00:00,4/13/21,Wisconsin,3/31/2021,4/14/2021,Probable case death,0,0.00
252,93,7,7,0,2021-04-12 00:00:00,4/12/21,Wisconsin,3/30/2021,4/13/2021,Probable case death,0,0.00
253,93,6,5,1,2021-04-11 00:00:00,4/11/21,Wisconsin,3/29/2021,4/12/2021,Probable case death,1,1.00
254,93,4,3,1,2021-04-10 00:00:00,4/10/21,Wisconsin,3/28/2021,4/11/2021,Probable case death,1,1.00
255,93,5,5,0,2021-04-09 00:00:00,4/9/21,Wisconsin,3/27/2021,4/10/2021,Probable case death,0,0.00
256,93,9,8,1,2021-04-08 00:00:00,4/8/21,Wisconsin,3/26/2021,4/9/2021,Probable case death,1,1.00
257,93,6,6,0,2021-04-07 00:00:00,4/7/21,Wisconsin,3/25/2021,4/8/2021,Probable case death,0,0.00
258,93,4,3,1,2021-04-06 00:00:00,4/6/21,Wisconsin,3/24/2021,4/7/2021,Probable case death,1,1.00
259,93,0,0,0,2021-04-05 00:00:00,4/5/21,Wisconsin,3/23/2021,4/6/2021,Probable case death,0,0.00
260,93,4,3,1,2021-04-04 00:00:00,4/4/21,Wisconsin,3/22/2021,4/5/2021,Probable case death,1,1.00
261,93,4,4,0,2021-04-03 00:00:00,4/3/21,Wisconsin,3/21/2021,4/4/2021,Probable case death,0,0.00
262,93,3,2,1,2021-04-02 00:00:00,4/2/21,Wisconsin,3/20/2021,4/3/2021,Probable case death,1,1.00
263,93,4,4,0,2021-04-01 00:00:00,4/1/21,Wisconsin,3/19/2021,4/2/2021,Probable case death,0,0.00
264,93,5,5,0,2021-03-31 00:00:00,3/31/21,Wisconsin,3/18/2021,4/1/2021,Probable case death,0,0.00
265,93,6,5,1,2021-03-30 00:00:00,3/30/21,Wisconsin,3/17/2021,3/31/2021,Probable case death,1,1.00
266,93,6,5,1,2021-03-29 00:00:00,3/29/21,Wisconsin,3/16/2021,3/30/2021,Probable case death,1,1.00
267,93,5,5,0,2021-03-28 00:00:00,3/28/21,Wisconsin,3/15/2021,3/29/2021,Probable case death,0,0.00
268,93,3,2,1,2021-03-27 00:00:00,3/27/21,Wisconsin,3/14/2021,3/28/2021,Probable case death,1,1.00
269,93,4,4,0,2021-03-26 00:00:00,3/26/21,Wisconsin,3/13/2021,3/27/2021,Probable case death,0,0.00
270,93,4,3,1,2021-03-25 00:00:00,3/25/21,Wisconsin,3/12/2021,3/26/2021,Probable case death,1,1.00
271,93,7,7,0,2021-03-24 00:00:00,3/24/21,Wisconsin,3/11/2021,3/25/2021,Probable case death,0,0.00
272,93,6,6,0,2021-03-23 00:00:00,3/23/21,Wisconsin,3/10/2021,3/24/2021,Probable case death,0,0.00
273,93,8,7,1,2021-03-22 00:00:00,3/22/21,Wisconsin,3/9/2021,3/23/2021,Probable case death,1,1.00
274,93,4,2,2,2021-03-21 00:00:00,3/21/21,Wisconsin,3/8/2021,3/22/2021,Probable case death,2,2.00
275,93,5,5,0,2021-03-20 00:00:00,3/20/21,Wisconsin,3/7/2021,3/21/2021,Probable case death,0,0.00
276,93,9,8,1,2021-03-19 00:00:00,3/19/21,Wisconsin,3/6/2021,3/20/2021,Probable case death,1,1.00
277,93,4,3,1,2021-03-18 00:00:00,3/18/21,Wisconsin,3/5/2021,3/19/2021,Probable case death,1,1.00
278,93,5,5,0,2021-03-17 00:00:00,3/17/21,Wisconsin,3/4/2021,3/18/2021,Probable case death,0,0.00
279,93,3,3,0,2021-03-16 00:00:00,3/16/21,Wisconsin,3/3/2021,3/17/2021,Probable case death,0,0.00
280,93,6,6,0,2021-03-15 00:00:00,3/15/21,Wisconsin,3/2/2021,3/16/2021,Probable case death,0,0.00
281,93,3,3,0,2021-03-14 00:00:00,3/14/21,Wisconsin,3/1/2021,3/15/2021,Probable case death,0,0.00
282,93,5,3,2,2021-03-13 00:00:00,3/13/21,Wisconsin,2/28/2021,3/14/2021,Probable case death,2,2.00
283,93,5,5,0,2021-03-12 00:00:00,3/12/21,Wisconsin,2/27/2021,3/13/2021,Probable case death,0,0.00
284,93,5,5,0,2021-03-11 00:00:00,3/11/21,Wisconsin,2/26/2021,3/12/2021,Probable case death,0,0.00
285,93,4,4,0,2021-03-10 00:00:00,3/10/21,Wisconsin,2/25/2021,3/11/2021,Probable case death,0,0.00
286,93,6,5,1,2021-03-09 00:00:00,3/9/21,Wisconsin,2/24/2021,3/10/2021,Probable case death,1,1.00
287,93,10,7,3,2021-03-08 00:00:00,3/8/21,Wisconsin,2/23/2021,3/9/2021,Probable case death,3,3.00
288,93,11,10,1,2021-03-07 00:00:00,3/7/21,Wisconsin,2/22/2021,3/8/2021,Probable case death,1,1.00
289,93,5,5,0,2021-03-06 00:00:00,3/6/21,Wisconsin,2/21/2021,3/7/2021,Probable case death,0,0.00
290,93,7,7,0,2021-03-05 00:00:00,3/5/21,Wisconsin,2/20/2021,3/6/2021,Probable case death,0,0.00
291,93,6,6,0,2021-03-04 00:00:00,3/4/21,Wisconsin,2/19/2021,3/5/2021,Probable case death,0,0.00
292,93,9,9,0,2021-03-03 00:00:00,3/3/21,Wisconsin,2/18/2021,3/4/2021,Probable case death,0,0.00
293,93,7,7,0,2021-03-02 00:00:00,3/2/21,Wisconsin,2/17/2021,3/3/2021,Probable case death,0,0.00
294,93,9,9,0,2021-03-01 00:00:00,3/1/21,Wisconsin,2/16/2021,3/2/2021,Probable case death,0,0.00
295,93,8,8,0,2021-02-28 00:00:00,2/28/21,Wisconsin,2/15/2021,3/1/2021,Probable case death,0,0.00
296,93,10,8,2,2021-02-27 00:00:00,2/27/21,Wisconsin,2/14/2021,2/28/2021,Probable case death,2,2.00
297,93,11,11,0,2021-02-26 00:00:00,2/26/21,Wisconsin,2/13/2021,2/27/2021,Probable case death,0,0.00
298,93,17,14,3,2021-02-25 00:00:00,2/25/21,Wisconsin,2/12/2021,2/26/2021,Probable case death,3,3.00
299,93,12,10,2,2021-02-24 00:00:00,2/24/21,Wisconsin,2/11/2021,2/25/2021,Probable case death,2,2.00
300,93,8,7,1,2021-02-23 00:00:00,2/23/21,Wisconsin,2/10/2021,2/24/2021,Probable case death,1,1.00
301,93,10,10,0,2021-02-22 00:00:00,2/22/21,Wisconsin,2/9/2021,2/23/2021,Probable case death,0,0.00
302,93,9,7,2,2021-02-21 00:00:00,2/21/21,Wisconsin,2/8/2021,2/22/2021,Probable case death,2,2.00
303,93,7,7,0,2021-02-20 00:00:00,2/20/21,Wisconsin,2/7/2021,2/21/2021,Probable case death,0,0.00
304,93,14,14,0,2021-02-19 00:00:00,2/19/21,Wisconsin,2/6/2021,2/20/2021,Probable case death,0,0.00
305,93,11,11,0,2021-02-18 00:00:00,2/18/21,Wisconsin,2/5/2021,2/19/2021,Probable case death,0,0.00
306,93,7,6,1,2021-02-17 00:00:00,2/17/21,Wisconsin,2/4/2021,2/18/2021,Probable case death,1,1.00
307,93,6,5,1,2021-02-16 00:00:00,2/16/21,Wisconsin,2/3/2021,2/17/2021,Probable case death,1,1.00
308,93,6,6,0,2021-02-15 00:00:00,2/15/21,Wisconsin,2/2/2021,2/16/2021,Probable case death,0,0.00
309,93,17,17,0,2021-02-14 00:00:00,2/14/21,Wisconsin,2/1/2021,2/15/2021,Probable case death,0,0.00
310,93,16,15,1,2021-02-13 00:00:00,2/13/21,Wisconsin,1/31/2021,2/14/2021,Probable case death,1,1.00
311,93,11,10,1,2021-02-12 00:00:00,2/12/21,Wisconsin,1/30/2021,2/13/2021,Probable case death,1,1.00
312,93,17,17,0,2021-02-11 00:00:00,2/11/21,Wisconsin,1/29/2021,2/12/2021,Probable case death,0,0.00
313,93,9,5,4,2021-02-10 00:00:00,2/10/21,Wisconsin,1/28/2021,2/11/2021,Probable case death,4,4.00
314,93,23,20,3,2021-02-09 00:00:00,2/9/21,Wisconsin,1/27/2021,2/10/2021,Probable case death,3,3.00
315,93,10,9,1,2021-02-08 00:00:00,2/8/21,Wisconsin,1/26/2021,2/9/2021,Probable case death,1,1.00
316,93,19,15,4,2021-02-07 00:00:00,2/7/21,Wisconsin,1/25/2021,2/8/2021,Probable case death,4,4.00
317,93,15,10,5,2021-02-06 00:00:00,2/6/21,Wisconsin,1/24/2021,2/7/2021,Probable case death,5,5.00
318,93,15,12,3,2021-02-05 00:00:00,2/5/21,Wisconsin,1/23/2021,2/6/2021,Probable case death,3,3.00
319,93,29,24,5,2021-02-04 00:00:00,2/4/21,Wisconsin,1/22/2021,2/5/2021,Probable case death,5,5.00
320,93,29,22,7,2021-02-03 00:00:00,2/3/21,Wisconsin,1/21/2021,2/4/2021,Probable case death,7,7.00
321,93,25,20,5,2021-02-02 00:00:00,2/2/21,Wisconsin,1/20/2021,2/3/2021,Probable case death,5,5.00
322,93,23,20,3,2021-02-01 00:00:00,2/1/21,Wisconsin,1/19/2021,2/2/2021,Probable case death,3,3.00
323,93,20,19,1,2021-01-31 00:00:00,1/31/21,Wisconsin,1/18/2021,2/1/2021,Probable case death,1,1.00
324,93,33,31,2,2021-01-30 00:00:00,1/30/21,Wisconsin,1/17/2021,1/31/2021,Probable case death,2,2.00
325,93,23,19,4,2021-01-29 00:00:00,1/29/21,Wisconsin,1/16/2021,1/30/2021,Probable case death,4,4.00
326,93,28,26,2,2021-01-28 00:00:00,1/28/21,Wisconsin,1/15/2021,1/29/2021,Probable case death,2,2.00
327,93,27,24,3,2021-01-27 00:00:00,1/27/21,Wisconsin,1/14/2021,1/28/2021,Probable case death,3,3.00
328,93,24,23,1,2021-01-26 00:00:00,1/26/21,Wisconsin,1/13/2021,1/27/2021,Probable case death,1,1.00
329,93,23,17,6,2021-01-25 00:00:00,1/25/21,Wisconsin,1/12/2021,1/26/2021,Probable case death,6,6.00
330,93,32,28,4,2021-01-24 00:00:00,1/24/21,Wisconsin,1/11/2021,1/25/2021,Probable case death,4,4.00
331,93,35,26,9,2021-01-23 00:00:00,1/23/21,Wisconsin,1/10/2021,1/24/2021,Probable case death,9,9.00
332,93,31,29,2,2021-01-22 00:00:00,1/22/21,Wisconsin,1/9/2021,1/23/2021,Probable case death,2,2.00
333,93,35,33,2,2021-01-21 00:00:00,1/21/21,Wisconsin,1/8/2021,1/22/2021,Probable case death,2,2.00
334,93,28,24,4,2021-01-20 00:00:00,1/20/21,Wisconsin,1/7/2021,1/21/2021,Probable case death,4,4.00
335,93,31,22,9,2021-01-19 00:00:00,1/19/21,Wisconsin,1/6/2021,1/20/2021,Probable case death,9,9.00
336,93,30,25,5,2021-01-18 00:00:00,1/18/21,Wisconsin,1/5/2021,1/19/2021,Probable case death,5,5.00
337,93,29,29,0,2021-01-17 00:00:00,1/17/21,Wisconsin,1/4/2021,1/18/2021,Probable case death,0,0.00
338,93,40,33,7,2021-01-16 00:00:00,1/16/21,Wisconsin,1/3/2021,1/17/2021,Probable case death,7,7.00
339,93,35,27,8,2021-01-15 00:00:00,1/15/21,Wisconsin,1/2/2021,1/16/2021,Probable case death,8,8.00
340,93,30,22,8,2021-01-14 00:00:00,1/14/21,Wisconsin,1/1/2021,1/15/2021,Probable case death,8,8.00
341,93,40,33,7,2021-01-13 00:00:00,1/13/21,Wisconsin,12/31/2020,1/14/2021,Probable case death,7,7.00
342,93,32,25,7,2021-01-12 00:00:00,1/12/21,Wisconsin,12/30/2020,1/13/2021,Probable case death,7,7.00
343,93,41,33,8,2021-01-11 00:00:00,1/11/21,Wisconsin,12/29/2020,1/12/2021,Probable case death,8,8.00
344,93,24,17,7,2021-01-10 00:00:00,1/10/21,Wisconsin,12/28/2020,1/11/2021,Probable case death,7,7.00
345,93,37,31,6,2021-01-09 00:00:00,1/9/21,Wisconsin,12/27/2020,1/10/2021,Probable case death,6,6.00
346,93,40,31,9,2021-01-08 00:00:00,1/8/21,Wisconsin,12/26/2020,1/9/2021,Probable case death,9,9.00
347,93,51,43,8,2021-01-07 00:00:00,1/7/21,Wisconsin,12/25/2020,1/8/2021,Probable case death,8,8.00
348,93,35,28,7,2021-01-06 00:00:00,1/6/21,Wisconsin,12/24/2020,1/7/2021,Probable case death,7,7.00
349,93,41,35,6,2021-01-05 00:00:00,1/5/21,Wisconsin,12/23/2020,1/6/2021,Probable case death,6,6.00
350,93,33,29,4,2021-01-04 00:00:00,1/4/21,Wisconsin,12/22/2020,1/5/2021,Probable case death,4,4.00
351,93,40,35,5,2021-01-03 00:00:00,1/3/21,Wisconsin,12/21/2020,1/4/2021,Probable case death,5,5.00
352,93,55,48,7,2021-01-02 00:00:00,1/2/21,Wisconsin,12/20/2020,1/3/2021,Probable case death,7,7.00
353,93,44,34,10,2021-01-01 00:00:00,1/1/21,Wisconsin,12/19/2020,1/2/2021,Probable case death,10,10.00
354,93,48,44,4,2020-12-31 00:00:00,12/31/20,Wisconsin,12/18/2020,1/1/2021,Probable case death,4,4.00
355,93,38,30,8,2020-12-30 00:00:00,12/30/20,Wisconsin,12/17/2020,12/31/2020,Probable case death,8,8.00
356,93,49,36,13,2020-12-29 00:00:00,12/29/20,Wisconsin,12/16/2020,12/30/2020,Probable case death,13,13.00
357,93,42,35,7,2020-12-28 00:00:00,12/28/20,Wisconsin,12/15/2020,12/29/2020,Probable case death,7,7.00
358,93,42,36,6,2020-12-27 00:00:00,12/27/20,Wisconsin,12/14/2020,12/28/2020,Probable case death,6,6.00
359,93,60,54,6,2020-12-26 00:00:00,12/26/20,Wisconsin,12/13/2020,12/27/2020,Probable case death,6,6.00
360,93,35,31,4,2020-12-25 00:00:00,12/25/20,Wisconsin,12/12/2020,12/26/2020,Probable case death,4,4.00
361,93,40,35,5,2020-12-24 00:00:00,12/24/20,Wisconsin,12/11/2020,12/25/2020,Probable case death,5,5.00
362,93,49,43,6,2020-12-23 00:00:00,12/23/20,Wisconsin,12/10/2020,12/24/2020,Probable case death,6,6.00
363,93,35,30,5,2020-12-22 00:00:00,12/22/20,Wisconsin,12/9/2020,12/23/2020,Probable case death,5,5.00
364,93,56,48,8,2020-12-21 00:00:00,12/21/20,Wisconsin,12/8/2020,12/22/2020,Probable case death,8,8.00
365,93,53,45,8,2020-12-20 00:00:00,12/20/20,Wisconsin,12/7/2020,12/21/2020,Probable case death,8,8.00
366,93,54,41,13,2020-12-19 00:00:00,12/19/20,Wisconsin,12/6/2020,12/20/2020,Probable case death,13,13.00
367,93,57,50,7,2020-12-18 00:00:00,12/18/20,Wisconsin,12/5/2020,12/19/2020,Probable case death,7,7.00
368,93,65,58,7,2020-12-17 00:00:00,12/17/20,Wisconsin,12/4/2020,12/18/2020,Probable case death,7,7.00
369,93,56,46,10,2020-12-16 00:00:00,12/16/20,Wisconsin,12/3/2020,12/17/2020,Probable case death,10,10.00
370,93,54,47,7,2020-12-15 00:00:00,12/15/20,Wisconsin,12/2/2020,12/16/2020,Probable case death,7,7.00
371,93,65,60,5,2020-12-14 00:00:00,12/14/20,Wisconsin,12/1/2020,12/15/2020,Probable case death,5,5.00
372,93,54,48,6,2020-12-13 00:00:00,12/13/20,Wisconsin,11/30/2020,12/14/2020,Probable case death,6,6.00
373,93,51,37,14,2020-12-12 00:00:00,12/12/20,Wisconsin,11/29/2020,12/13/2020,Probable case death,14,14.00
374,93,80,65,15,2020-12-11 00:00:00,12/11/20,Wisconsin,11/28/2020,12/12/2020,Probable case death,15,15.00
375,93,62,53,9,2020-12-10 00:00:00,12/10/20,Wisconsin,11/27/2020,12/11/2020,Probable case death,9,9.00
376,93,74,64,10,2020-12-09 00:00:00,12/9/20,Wisconsin,11/26/2020,12/10/2020,Probable case death,10,10.00
377,93,60,48,12,2020-12-08 00:00:00,12/8/20,Wisconsin,11/25/2020,12/9/2020,Probable case death,12,12.00
378,93,68,61,7,2020-12-07 00:00:00,12/7/20,Wisconsin,11/24/2020,12/8/2020,Probable case death,7,7.00
379,93,56,52,4,2020-12-06 00:00:00,12/6/20,Wisconsin,11/23/2020,12/7/2020,Probable case death,4,4.00
380,93,75,62,13,2020-12-05 00:00:00,12/5/20,Wisconsin,11/22/2020,12/6/2020,Probable case death,13,13.00
381,93,65,50,15,2020-12-04 00:00:00,12/4/20,Wisconsin,11/21/2020,12/5/2020,Probable case death,15,15.00
382,93,83,69,14,2020-12-03 00:00:00,12/3/20,Wisconsin,11/20/2020,12/4/2020,Probable case death,14,14.00
383,93,78,66,12,2020-12-02 00:00:00,12/2/20,Wisconsin,11/19/2020,12/3/2020,Probable case death,12,12.00
384,93,86,70,16,2020-12-01 00:00:00,12/1/20,Wisconsin,11/18/2020,12/2/2020,Probable case death,16,16.00
385,93,68,54,14,2020-11-30 00:00:00,11/30/20,Wisconsin,11/17/2020,12/1/2020,Probable case death,14,14.00
386,93,65,59,6,2020-11-29 00:00:00,11/29/20,Wisconsin,11/16/2020,11/30/2020,Probable case death,6,6.00
387,93,64,55,9,2020-11-28 00:00:00,11/28/20,Wisconsin,11/15/2020,11/29/2020,Probable case death,9,9.00
388,93,67,57,10,2020-11-27 00:00:00,11/27/20,Wisconsin,11/14/2020,11/28/2020,Probable case death,10,10.00
389,93,69,63,6,2020-11-26 00:00:00,11/26/20,Wisconsin,11/13/2020,11/27/2020,Probable case death,6,6.00
390,93,66,56,10,2020-11-25 00:00:00,11/25/20,Wisconsin,11/12/2020,11/26/2020,Probable case death,10,10.00
391,93,82,65,17,2020-11-24 00:00:00,11/24/20,Wisconsin,11/11/2020,11/25/2020,Probable case death,17,17.00
392,93,69,63,6,2020-11-23 00:00:00,11/23/20,Wisconsin,11/10/2020,11/24/2020,Probable case death,6,6.00
393,93,68,64,4,2020-11-22 00:00:00,11/22/20,Wisconsin,11/9/2020,11/23/2020,Probable case death,4,4.00
394,93,65,57,8,2020-11-21 00:00:00,11/21/20,Wisconsin,11/8/2020,11/22/2020,Probable case death,8,8.00
395,93,73,66,7,2020-11-20 00:00:00,11/20/20,Wisconsin,11/7/2020,11/21/2020,Probable case death,7,7.00
396,93,90,79,11,2020-11-19 00:00:00,11/19/20,Wisconsin,11/6/2020,11/20/2020,Probable case death,11,11.00
397,93,86,77,9,2020-11-18 00:00:00,11/18/20,Wisconsin,11/5/2020,11/19/2020,Probable case death,9,9.00
398,93,93,86,7,2020-11-17 00:00:00,11/17/20,Wisconsin,11/4/2020,11/18/2020,Probable case death,7,7.00
399,93,81,70,11,2020-11-16 00:00:00,11/16/20,Wisconsin,11/3/2020,11/17/2020,Probable case death,11,11.00
400,93,75,68,7,2020-11-15 00:00:00,11/15/20,Wisconsin,11/2/2020,11/16/2020,Probable case death,7,7.00
401,93,74,68,6,2020-11-14 00:00:00,11/14/20,Wisconsin,11/1/2020,11/15/2020,Probable case death,6,6.00
402,93,71,70,1,2020-11-13 00:00:00,11/13/20,Wisconsin,10/31/2020,11/14/2020,Probable case death,1,1.00
403,93,84,79,5,2020-11-12 00:00:00,11/12/20,Wisconsin,10/30/2020,11/13/2020,Probable case death,5,5.00
404,93,75,68,7,2020-11-11 00:00:00,11/11/20,Wisconsin,10/29/2020,11/12/2020,Probable case death,7,7.00
405,93,71,62,9,2020-11-10 00:00:00,11/10/20,Wisconsin,10/28/2020,11/11/2020,Probable case death,9,9.00
406,93,82,71,11,2020-11-09 00:00:00,11/9/20,Wisconsin,10/27/2020,11/10/2020,Probable case death,11,11.00
407,93,68,62,6,2020-11-08 00:00:00,11/8/20,Wisconsin,10/26/2020,11/9/2020,Probable case death,6,6.00
408,93,65,60,5,2020-11-07 00:00:00,11/7/20,Wisconsin,10/25/2020,11/8/2020,Probable case death,5,5.00
409,93,77,68,9,2020-11-06 00:00:00,11/6/20,Wisconsin,10/24/2020,11/7/2020,Probable case death,9,9.00
410,93,72,67,5,2020-11-05 00:00:00,11/5/20,Wisconsin,10/23/2020,11/6/2020,Probable case death,5,5.00
411,93,59,57,2,2020-11-04 00:00:00,11/4/20,Wisconsin,10/22/2020,11/5/2020,Probable case death,2,2.00
412,93,63,56,7,2020-11-03 00:00:00,11/3/20,Wisconsin,10/21/2020,11/4/2020,Probable case death,7,7.00
413,93,59,56,3,2020-11-02 00:00:00,11/2/20,Wisconsin,10/20/2020,11/3/2020,Probable case death,3,3.00
414,93,38,34,4,2020-11-01 00:00:00,11/1/20,Wisconsin,10/19/2020,11/2/2020,Probable case death,4,4.00
415,93,59,55,4,2020-10-31 00:00:00,10/31/20,Wisconsin,10/18/2020,11/1/2020,Probable case death,4,4.00
416,93,52,48,4,2020-10-30 00:00:00,10/30/20,Wisconsin,10/17/2020,10/31/2020,Probable case death,4,4.00
417,93,56,44,12,2020-10-29 00:00:00,10/29/20,Wisconsin,10/16/2020,10/30/2020,Probable case death,12,12.00
418,93,47,45,2,2020-10-28 00:00:00,10/28/20,Wisconsin,10/15/2020,10/29/2020,Probable case death,2,2.00
419,93,55,47,8,2020-10-27 00:00:00,10/27/20,Wisconsin,10/14/2020,10/28/2020,Probable case death,8,8.00
420,93,37,33,4,2020-10-26 00:00:00,10/26/20,Wisconsin,10/13/2020,10/27/2020,Probable case death,4,4.00
421,93,44,39,5,2020-10-25 00:00:00,10/25/20,Wisconsin,10/12/2020,10/26/2020,Probable case death,5,5.00
422,93,47,43,4,2020-10-24 00:00:00,10/24/20,Wisconsin,10/11/2020,10/25/2020,Probable case death,4,4.00
423,93,48,45,3,2020-10-23 00:00:00,10/23/20,Wisconsin,10/10/2020,10/24/2020,Probable case death,3,3.00
424,93,38,33,5,2020-10-22 00:00:00,10/22/20,Wisconsin,10/9/2020,10/23/2020,Probable case death,5,5.00
425,93,34,30,4,2020-10-21 00:00:00,10/21/20,Wisconsin,10/8/2020,10/22/2020,Probable case death,4,4.00
426,93,37,36,1,2020-10-20 00:00:00,10/20/20,Wisconsin,10/7/2020,10/21/2020,Probable case death,1,1.00
427,93,41,39,2,2020-10-19 00:00:00,10/19/20,Wisconsin,10/6/2020,10/20/2020,Probable case death,2,2.00
428,93,39,37,2,2020-10-18 00:00:00,10/18/20,Wisconsin,10/5/2020,10/19/2020,Probable case death,2,2.00
429,93,31,29,2,2020-10-17 00:00:00,10/17/20,Wisconsin,10/4/2020,10/18/2020,Probable case death,2,2.00
430,93,39,34,5,2020-10-16 00:00:00,10/16/20,Wisconsin,10/3/2020,10/17/2020,Probable case death,5,5.00
431,93,29,25,4,2020-10-15 00:00:00,10/15/20,Wisconsin,10/2/2020,10/16/2020,Probable case death,4,4.00
432,93,25,21,4,2020-10-14 00:00:00,10/14/20,Wisconsin,10/1/2020,10/15/2020,Probable case death,4,4.00
