,Window Max Daily Deaths-alias,SUM(Confirm + Probable deaths)-alias,SUM(Confirmed Deathsby Death Dt)-alias,SUM(Probable Deathsby Death Dt)-alias,DAY(Epi Dt)-value,DAY(Epi Dt)-alias,County Parameter Cum Curve-alias,AGG(Prelim start date)-alias,AGG(Prelim end date)-alias,Measure Names-alias,Measure Values-value,Measure Values-alias
73,93,2,2,0,2021-04-19 00:00:00,4/19,Wisconsin,4/6/2021,4/20/2021,Probable case death,0,0.00
74,93,1,1,0,2021-04-18 00:00:00,4/18,Wisconsin,4/5/2021,4/19/2021,Probable case death,0,0.00
75,93,5,5,0,2021-04-17 00:00:00,4/17,Wisconsin,4/4/2021,4/18/2021,Probable case death,0,0.00
76,93,9,8,1,2021-04-16 00:00:00,4/16,Wisconsin,4/3/2021,4/17/2021,Probable case death,1,1.00
77,93,4,3,1,2021-04-15 00:00:00,4/15,Wisconsin,4/2/2021,4/16/2021,Probable case death,1,1.00
78,93,3,3,0,2021-04-14 00:00:00,4/14,Wisconsin,4/1/2021,4/15/2021,Probable case death,0,0.00
79,93,4,4,0,2021-04-13 00:00:00,4/13,Wisconsin,3/31/2021,4/14/2021,Probable case death,0,0.00
80,93,6,6,0,2021-04-12 00:00:00,4/12,Wisconsin,3/30/2021,4/13/2021,Probable case death,0,0.00
81,93,4,3,1,2021-04-11 00:00:00,4/11,Wisconsin,3/29/2021,4/12/2021,Probable case death,1,1.00
82,93,4,3,1,2021-04-10 00:00:00,4/10,Wisconsin,3/28/2021,4/11/2021,Probable case death,1,1.00
83,93,5,5,0,2021-04-09 00:00:00,4/09,Wisconsin,3/27/2021,4/10/2021,Probable case death,0,0.00
84,93,8,7,1,2021-04-08 00:00:00,4/08,Wisconsin,3/26/2021,4/9/2021,Probable case death,1,1.00
85,93,7,7,0,2021-04-07 00:00:00,4/07,Wisconsin,3/25/2021,4/8/2021,Probable case death,0,0.00
86,93,4,3,1,2021-04-06 00:00:00,4/06,Wisconsin,3/24/2021,4/7/2021,Probable case death,1,1.00
87,93,0,0,0,2021-04-05 00:00:00,4/05,Wisconsin,3/23/2021,4/6/2021,Probable case death,0,0.00
88,93,3,3,0,2021-04-04 00:00:00,4/04,Wisconsin,3/22/2021,4/5/2021,Probable case death,0,0.00
89,93,4,4,0,2021-04-03 00:00:00,4/03,Wisconsin,3/21/2021,4/4/2021,Probable case death,0,0.00
90,93,3,2,1,2021-04-02 00:00:00,4/02,Wisconsin,3/20/2021,4/3/2021,Probable case death,1,1.00
91,93,4,4,0,2021-04-01 00:00:00,4/01,Wisconsin,3/19/2021,4/2/2021,Probable case death,0,0.00
92,93,5,5,0,2021-03-31 00:00:00,3/31,Wisconsin,3/18/2021,4/1/2021,Probable case death,0,0.00
93,93,5,4,1,2021-03-30 00:00:00,3/30,Wisconsin,3/17/2021,3/31/2021,Probable case death,1,1.00
94,93,5,4,1,2021-03-29 00:00:00,3/29,Wisconsin,3/16/2021,3/30/2021,Probable case death,1,1.00
95,93,5,5,0,2021-03-28 00:00:00,3/28,Wisconsin,3/15/2021,3/29/2021,Probable case death,0,0.00
96,93,3,2,1,2021-03-27 00:00:00,3/27,Wisconsin,3/14/2021,3/28/2021,Probable case death,1,1.00
97,93,4,3,1,2021-03-26 00:00:00,3/26,Wisconsin,3/13/2021,3/27/2021,Probable case death,1,1.00
98,93,4,3,1,2021-03-25 00:00:00,3/25,Wisconsin,3/12/2021,3/26/2021,Probable case death,1,1.00
99,93,6,6,0,2021-03-24 00:00:00,3/24,Wisconsin,3/11/2021,3/25/2021,Probable case death,0,0.00
100,93,6,6,0,2021-03-23 00:00:00,3/23,Wisconsin,3/10/2021,3/24/2021,Probable case death,0,0.00
101,93,8,7,1,2021-03-22 00:00:00,3/22,Wisconsin,3/9/2021,3/23/2021,Probable case death,1,1.00
102,93,3,2,1,2021-03-21 00:00:00,3/21,Wisconsin,3/8/2021,3/22/2021,Probable case death,1,1.00
103,93,5,5,0,2021-03-20 00:00:00,3/20,Wisconsin,3/7/2021,3/21/2021,Probable case death,0,0.00
104,93,7,7,0,2021-03-19 00:00:00,3/19,Wisconsin,3/6/2021,3/20/2021,Probable case death,0,0.00
105,93,2,2,0,2021-03-18 00:00:00,3/18,Wisconsin,3/5/2021,3/19/2021,Probable case death,0,0.00
106,93,4,4,0,2021-03-17 00:00:00,3/17,Wisconsin,3/4/2021,3/18/2021,Probable case death,0,0.00
107,93,1,1,0,2021-03-16 00:00:00,3/16,Wisconsin,3/3/2021,3/17/2021,Probable case death,0,0.00
108,93,5,5,0,2021-03-15 00:00:00,3/15,Wisconsin,3/2/2021,3/16/2021,Probable case death,0,0.00
109,93,2,2,0,2021-03-14 00:00:00,3/14,Wisconsin,3/1/2021,3/15/2021,Probable case death,0,0.00
110,93,4,2,2,2021-03-13 00:00:00,3/13,Wisconsin,2/28/2021,3/14/2021,Probable case death,2,2.00
111,93,5,5,0,2021-03-12 00:00:00,3/12,Wisconsin,2/27/2021,3/13/2021,Probable case death,0,0.00
112,93,3,3,0,2021-03-11 00:00:00,3/11,Wisconsin,2/26/2021,3/12/2021,Probable case death,0,0.00
113,93,2,2,0,2021-03-10 00:00:00,3/10,Wisconsin,2/25/2021,3/11/2021,Probable case death,0,0.00
114,93,4,4,0,2021-03-09 00:00:00,3/09,Wisconsin,2/24/2021,3/10/2021,Probable case death,0,0.00
115,93,9,7,2,2021-03-08 00:00:00,3/08,Wisconsin,2/23/2021,3/9/2021,Probable case death,2,2.00
116,93,10,9,1,2021-03-07 00:00:00,3/07,Wisconsin,2/22/2021,3/8/2021,Probable case death,1,1.00
117,93,3,3,0,2021-03-06 00:00:00,3/06,Wisconsin,2/21/2021,3/7/2021,Probable case death,0,0.00
118,93,3,3,0,2021-03-05 00:00:00,3/05,Wisconsin,2/20/2021,3/6/2021,Probable case death,0,0.00
119,93,5,5,0,2021-03-04 00:00:00,3/04,Wisconsin,2/19/2021,3/5/2021,Probable case death,0,0.00
120,93,8,8,0,2021-03-03 00:00:00,3/03,Wisconsin,2/18/2021,3/4/2021,Probable case death,0,0.00
121,93,7,7,0,2021-03-02 00:00:00,3/02,Wisconsin,2/17/2021,3/3/2021,Probable case death,0,0.00
122,93,8,8,0,2021-03-01 00:00:00,3/01,Wisconsin,2/16/2021,3/2/2021,Probable case death,0,0.00
123,93,7,7,0,2021-02-28 00:00:00,2/28,Wisconsin,2/15/2021,3/1/2021,Probable case death,0,0.00
124,93,5,5,0,2021-02-27 00:00:00,2/27,Wisconsin,2/14/2021,2/28/2021,Probable case death,0,0.00
125,93,7,7,0,2021-02-26 00:00:00,2/26,Wisconsin,2/13/2021,2/27/2021,Probable case death,0,0.00
126,93,14,12,2,2021-02-25 00:00:00,2/25,Wisconsin,2/12/2021,2/26/2021,Probable case death,2,2.00
127,93,10,8,2,2021-02-24 00:00:00,2/24,Wisconsin,2/11/2021,2/25/2021,Probable case death,2,2.00
128,93,7,7,0,2021-02-23 00:00:00,2/23,Wisconsin,2/10/2021,2/24/2021,Probable case death,0,0.00
129,93,9,9,0,2021-02-22 00:00:00,2/22,Wisconsin,2/9/2021,2/23/2021,Probable case death,0,0.00
130,93,9,7,2,2021-02-21 00:00:00,2/21,Wisconsin,2/8/2021,2/22/2021,Probable case death,2,2.00
131,93,7,7,0,2021-02-20 00:00:00,2/20,Wisconsin,2/7/2021,2/21/2021,Probable case death,0,0.00
132,93,13,13,0,2021-02-19 00:00:00,2/19,Wisconsin,2/6/2021,2/20/2021,Probable case death,0,0.00
133,93,11,11,0,2021-02-18 00:00:00,2/18,Wisconsin,2/5/2021,2/19/2021,Probable case death,0,0.00
134,93,6,5,1,2021-02-17 00:00:00,2/17,Wisconsin,2/4/2021,2/18/2021,Probable case death,1,1.00
135,93,6,5,1,2021-02-16 00:00:00,2/16,Wisconsin,2/3/2021,2/17/2021,Probable case death,1,1.00
136,93,6,6,0,2021-02-15 00:00:00,2/15,Wisconsin,2/2/2021,2/16/2021,Probable case death,0,0.00
137,93,16,16,0,2021-02-14 00:00:00,2/14,Wisconsin,2/1/2021,2/15/2021,Probable case death,0,0.00
138,93,15,15,0,2021-02-13 00:00:00,2/13,Wisconsin,1/31/2021,2/14/2021,Probable case death,0,0.00
139,93,11,10,1,2021-02-12 00:00:00,2/12,Wisconsin,1/30/2021,2/13/2021,Probable case death,1,1.00
140,93,16,16,0,2021-02-11 00:00:00,2/11,Wisconsin,1/29/2021,2/12/2021,Probable case death,0,0.00
141,93,7,5,2,2021-02-10 00:00:00,2/10,Wisconsin,1/28/2021,2/11/2021,Probable case death,2,2.00
142,93,21,18,3,2021-02-09 00:00:00,2/09,Wisconsin,1/27/2021,2/10/2021,Probable case death,3,3.00
143,93,7,7,0,2021-02-08 00:00:00,2/08,Wisconsin,1/26/2021,2/9/2021,Probable case death,0,0.00
144,93,17,13,4,2021-02-07 00:00:00,2/07,Wisconsin,1/25/2021,2/8/2021,Probable case death,4,4.00
145,93,13,10,3,2021-02-06 00:00:00,2/06,Wisconsin,1/24/2021,2/7/2021,Probable case death,3,3.00
146,93,15,12,3,2021-02-05 00:00:00,2/05,Wisconsin,1/23/2021,2/6/2021,Probable case death,3,3.00
147,93,24,22,2,2021-02-04 00:00:00,2/04,Wisconsin,1/22/2021,2/5/2021,Probable case death,2,2.00
148,93,24,20,4,2021-02-03 00:00:00,2/03,Wisconsin,1/21/2021,2/4/2021,Probable case death,4,4.00
149,93,24,19,5,2021-02-02 00:00:00,2/02,Wisconsin,1/20/2021,2/3/2021,Probable case death,5,5.00
150,93,20,18,2,2021-02-01 00:00:00,2/01,Wisconsin,1/19/2021,2/2/2021,Probable case death,2,2.00
151,93,18,17,1,2021-01-31 00:00:00,1/31,Wisconsin,1/18/2021,2/1/2021,Probable case death,1,1.00
152,93,33,31,2,2021-01-30 00:00:00,1/30,Wisconsin,1/17/2021,1/31/2021,Probable case death,2,2.00
153,93,18,18,0,2021-01-29 00:00:00,1/29,Wisconsin,1/16/2021,1/30/2021,Probable case death,0,0.00
154,93,24,22,2,2021-01-28 00:00:00,1/28,Wisconsin,1/15/2021,1/29/2021,Probable case death,2,2.00
155,93,23,21,2,2021-01-27 00:00:00,1/27,Wisconsin,1/14/2021,1/28/2021,Probable case death,2,2.00
156,93,24,23,1,2021-01-26 00:00:00,1/26,Wisconsin,1/13/2021,1/27/2021,Probable case death,1,1.00
157,93,18,13,5,2021-01-25 00:00:00,1/25,Wisconsin,1/12/2021,1/26/2021,Probable case death,5,5.00
158,93,27,23,4,2021-01-24 00:00:00,1/24,Wisconsin,1/11/2021,1/25/2021,Probable case death,4,4.00
159,93,27,22,5,2021-01-23 00:00:00,1/23,Wisconsin,1/10/2021,1/24/2021,Probable case death,5,5.00
160,93,28,26,2,2021-01-22 00:00:00,1/22,Wisconsin,1/9/2021,1/23/2021,Probable case death,2,2.00
161,93,31,30,1,2021-01-21 00:00:00,1/21,Wisconsin,1/8/2021,1/22/2021,Probable case death,1,1.00
162,93,28,24,4,2021-01-20 00:00:00,1/20,Wisconsin,1/7/2021,1/21/2021,Probable case death,4,4.00
163,93,31,22,9,2021-01-19 00:00:00,1/19,Wisconsin,1/6/2021,1/20/2021,Probable case death,9,9.00
164,93,27,22,5,2021-01-18 00:00:00,1/18,Wisconsin,1/5/2021,1/19/2021,Probable case death,5,5.00
165,93,29,29,0,2021-01-17 00:00:00,1/17,Wisconsin,1/4/2021,1/18/2021,Probable case death,0,0.00
166,93,39,32,7,2021-01-16 00:00:00,1/16,Wisconsin,1/3/2021,1/17/2021,Probable case death,7,7.00
167,93,35,27,8,2021-01-15 00:00:00,1/15,Wisconsin,1/2/2021,1/16/2021,Probable case death,8,8.00
168,93,29,21,8,2021-01-14 00:00:00,1/14,Wisconsin,1/1/2021,1/15/2021,Probable case death,8,8.00
169,93,40,33,7,2021-01-13 00:00:00,1/13,Wisconsin,12/31/2020,1/14/2021,Probable case death,7,7.00
170,93,32,25,7,2021-01-12 00:00:00,1/12,Wisconsin,12/30/2020,1/13/2021,Probable case death,7,7.00
171,93,38,32,6,2021-01-11 00:00:00,1/11,Wisconsin,12/29/2020,1/12/2021,Probable case death,6,6.00
172,93,21,16,5,2021-01-10 00:00:00,1/10,Wisconsin,12/28/2020,1/11/2021,Probable case death,5,5.00
173,93,36,30,6,2021-01-09 00:00:00,1/09,Wisconsin,12/27/2020,1/10/2021,Probable case death,6,6.00
174,93,40,31,9,2021-01-08 00:00:00,1/08,Wisconsin,12/26/2020,1/9/2021,Probable case death,9,9.00
175,93,51,43,8,2021-01-07 00:00:00,1/07,Wisconsin,12/25/2020,1/8/2021,Probable case death,8,8.00
176,93,35,28,7,2021-01-06 00:00:00,1/06,Wisconsin,12/24/2020,1/7/2021,Probable case death,7,7.00
177,93,41,35,6,2021-01-05 00:00:00,1/05,Wisconsin,12/23/2020,1/6/2021,Probable case death,6,6.00
178,93,33,29,4,2021-01-04 00:00:00,1/04,Wisconsin,12/22/2020,1/5/2021,Probable case death,4,4.00
179,93,40,35,5,2021-01-03 00:00:00,1/03,Wisconsin,12/21/2020,1/4/2021,Probable case death,5,5.00
180,93,55,48,7,2021-01-02 00:00:00,1/02,Wisconsin,12/20/2020,1/3/2021,Probable case death,7,7.00
181,93,46,36,10,2021-01-01 00:00:00,1/01,Wisconsin,12/19/2020,1/2/2021,Probable case death,10,10.00
182,93,48,44,4,2020-12-31 00:00:00,12/31,Wisconsin,12/18/2020,1/1/2021,Probable case death,4,4.00
183,93,37,30,7,2020-12-30 00:00:00,12/30,Wisconsin,12/17/2020,12/31/2020,Probable case death,7,7.00
184,93,48,34,14,2020-12-29 00:00:00,12/29,Wisconsin,12/16/2020,12/30/2020,Probable case death,14,14.00
185,93,42,35,7,2020-12-28 00:00:00,12/28,Wisconsin,12/15/2020,12/29/2020,Probable case death,7,7.00
186,93,41,35,6,2020-12-27 00:00:00,12/27,Wisconsin,12/14/2020,12/28/2020,Probable case death,6,6.00
187,93,60,54,6,2020-12-26 00:00:00,12/26,Wisconsin,12/13/2020,12/27/2020,Probable case death,6,6.00
188,93,35,31,4,2020-12-25 00:00:00,12/25,Wisconsin,12/12/2020,12/26/2020,Probable case death,4,4.00
189,93,41,36,5,2020-12-24 00:00:00,12/24,Wisconsin,12/11/2020,12/25/2020,Probable case death,5,5.00
190,93,48,42,6,2020-12-23 00:00:00,12/23,Wisconsin,12/10/2020,12/24/2020,Probable case death,6,6.00
191,93,35,30,5,2020-12-22 00:00:00,12/22,Wisconsin,12/9/2020,12/23/2020,Probable case death,5,5.00
192,93,57,49,8,2020-12-21 00:00:00,12/21,Wisconsin,12/8/2020,12/22/2020,Probable case death,8,8.00
193,93,53,45,8,2020-12-20 00:00:00,12/20,Wisconsin,12/7/2020,12/21/2020,Probable case death,8,8.00
194,93,53,41,12,2020-12-19 00:00:00,12/19,Wisconsin,12/6/2020,12/20/2020,Probable case death,12,12.00
195,93,57,50,7,2020-12-18 00:00:00,12/18,Wisconsin,12/5/2020,12/19/2020,Probable case death,7,7.00
196,93,64,57,7,2020-12-17 00:00:00,12/17,Wisconsin,12/4/2020,12/18/2020,Probable case death,7,7.00
197,93,56,46,10,2020-12-16 00:00:00,12/16,Wisconsin,12/3/2020,12/17/2020,Probable case death,10,10.00
198,93,53,47,6,2020-12-15 00:00:00,12/15,Wisconsin,12/2/2020,12/16/2020,Probable case death,6,6.00
199,93,64,59,5,2020-12-14 00:00:00,12/14,Wisconsin,12/1/2020,12/15/2020,Probable case death,5,5.00
200,93,54,48,6,2020-12-13 00:00:00,12/13,Wisconsin,11/30/2020,12/14/2020,Probable case death,6,6.00
201,93,51,37,14,2020-12-12 00:00:00,12/12,Wisconsin,11/29/2020,12/13/2020,Probable case death,14,14.00
202,93,80,65,15,2020-12-11 00:00:00,12/11,Wisconsin,11/28/2020,12/12/2020,Probable case death,15,15.00
203,93,62,53,9,2020-12-10 00:00:00,12/10,Wisconsin,11/27/2020,12/11/2020,Probable case death,9,9.00
204,93,73,63,10,2020-12-09 00:00:00,12/09,Wisconsin,11/26/2020,12/10/2020,Probable case death,10,10.00
205,93,59,48,11,2020-12-08 00:00:00,12/08,Wisconsin,11/25/2020,12/9/2020,Probable case death,11,11.00
206,93,66,59,7,2020-12-07 00:00:00,12/07,Wisconsin,11/24/2020,12/8/2020,Probable case death,7,7.00
207,93,54,50,4,2020-12-06 00:00:00,12/06,Wisconsin,11/23/2020,12/7/2020,Probable case death,4,4.00
208,93,75,62,13,2020-12-05 00:00:00,12/05,Wisconsin,11/22/2020,12/6/2020,Probable case death,13,13.00
209,93,63,49,14,2020-12-04 00:00:00,12/04,Wisconsin,11/21/2020,12/5/2020,Probable case death,14,14.00
210,93,82,68,14,2020-12-03 00:00:00,12/03,Wisconsin,11/20/2020,12/4/2020,Probable case death,14,14.00
211,93,78,66,12,2020-12-02 00:00:00,12/02,Wisconsin,11/19/2020,12/3/2020,Probable case death,12,12.00
212,93,86,70,16,2020-12-01 00:00:00,12/01,Wisconsin,11/18/2020,12/2/2020,Probable case death,16,16.00
213,93,68,54,14,2020-11-30 00:00:00,11/30,Wisconsin,11/17/2020,12/1/2020,Probable case death,14,14.00
214,93,65,59,6,2020-11-29 00:00:00,11/29,Wisconsin,11/16/2020,11/30/2020,Probable case death,6,6.00
215,93,64,55,9,2020-11-28 00:00:00,11/28,Wisconsin,11/15/2020,11/29/2020,Probable case death,9,9.00
216,93,66,56,10,2020-11-27 00:00:00,11/27,Wisconsin,11/14/2020,11/28/2020,Probable case death,10,10.00
217,93,69,63,6,2020-11-26 00:00:00,11/26,Wisconsin,11/13/2020,11/27/2020,Probable case death,6,6.00
218,93,66,56,10,2020-11-25 00:00:00,11/25,Wisconsin,11/12/2020,11/26/2020,Probable case death,10,10.00
219,93,81,64,17,2020-11-24 00:00:00,11/24,Wisconsin,11/11/2020,11/25/2020,Probable case death,17,17.00
220,93,70,64,6,2020-11-23 00:00:00,11/23,Wisconsin,11/10/2020,11/24/2020,Probable case death,6,6.00
221,93,69,65,4,2020-11-22 00:00:00,11/22,Wisconsin,11/9/2020,11/23/2020,Probable case death,4,4.00
222,93,65,57,8,2020-11-21 00:00:00,11/21,Wisconsin,11/8/2020,11/22/2020,Probable case death,8,8.00
223,93,73,67,6,2020-11-20 00:00:00,11/20,Wisconsin,11/7/2020,11/21/2020,Probable case death,6,6.00
224,93,88,77,11,2020-11-19 00:00:00,11/19,Wisconsin,11/6/2020,11/20/2020,Probable case death,11,11.00
225,93,87,78,9,2020-11-18 00:00:00,11/18,Wisconsin,11/5/2020,11/19/2020,Probable case death,9,9.00
226,93,93,85,8,2020-11-17 00:00:00,11/17,Wisconsin,11/4/2020,11/18/2020,Probable case death,8,8.00
