DATE,GEOID,GEO,NAME,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
2020-03-15,55,State,WI,32,,,313,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2020-03-16,55,State,WI,47,15.0,15.0,504,191.0,191.0,0,0.0,0.0,206.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2020-03-17,55,State,WI,72,25.0,20.0,1038,534.0,362.5,0,0.0,0.0,559.0,382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
2020-03-18,55,State,WI,106,34.0,24.67,1577,539.0,421.33,0,0.0,0.0,573.0,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68537
2020-03-19,55,State,WI,155,49.0,30.75,2192,615.0,469.75,0,0.0,0.0,664.0,500.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68610
2020-03-20,55,State,WI,206,51.0,34.8,3455,1263.0,628.4,3,3.0,0.6000000000000001,1314.0,663.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68683
2020-03-21,55,State,WI,281,75.0,41.5,4628,1173.0,719.17,4,1.0,0.67,1248.0,760.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68756
2020-03-22,55,State,WI,381,100.0,49.86,6230,1602.0,845.29,4,0.0,0.5700000000000001,1702.0,895.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68829
2020-03-23,55,State,WI,416,35.0,52.71,7050,820.0,935.14,5,1.0,0.71,855.0,987.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68902
2020-03-24,55,State,WI,457,41.0,55.0,8237,1187.0,1028.43,5,0.0,0.71,1228.0,1083.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68975
2020-03-25,55,State,WI,585,128.0,68.43,10089,1852.0,1216.0,6,1.0,0.86,1980.0,1284.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69048
2020-03-26,55,State,WI,707,122.0,78.86,11583,1494.0,1341.57,8,2.0,1.1400000000000001,1616.0,1420.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69121
2020-03-27,55,State,WI,842,135.0,90.86,13140,1557.0,1383.57,13,5.0,1.43,1692.0,1474.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69194
2020-03-28,55,State,WI,989,147.0,101.14,15232,2092.0,1514.86,13,0.0,1.29,2239.0,1616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69267
2020-03-29,55,State,WI,1112,123.0,104.43,16550,1318.0,1474.29,13,0.0,1.29,1441.0,1578.71,,,,601.0,511.0,,4.0,14.0,148.0,169.0,186.0,203.0,220.0,111.0,46.0,11.0,5.0,8.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69340
2020-03-30,55,State,WI,1221,109.0,115.0,15856,-694.0,1258.0,14,1.0,1.29,-585.0,1373.0,283.0,670.0,268.0,652.0,569.0,,4.0,16.0,161.0,179.0,198.0,224.0,247.0,126.0,53.0,13.0,5.0,9.0,,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69413
2020-03-31,55,State,WI,1351,130.0,127.71,17375,1519.0,1305.43,16,2.0,1.57,1649.0,1433.14,337.0,750.0,264.0,713.0,638.0,,5.0,16.0,171.0,193.0,216.0,251.0,274.0,142.0,66.0,17.0,7.0,9.0,,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69486
2020-04-01,55,State,WI,1550,199.0,137.86,18819,1444.0,1247.14,24,8.0,2.5700000000000003,1643.0,1385.0,398.0,825.0,327.0,809.0,741.0,,7.0,16.0,189.0,213.0,255.0,295.0,310.0,165.0,77.0,23.0,10.0,14.0,,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69559
2020-04-02,55,State,WI,1730,180.0,146.14,20317,1498.0,1247.71,31,7.0,3.29,1678.0,1393.86,461.0,913.0,356.0,908.0,822.0,,6.0,18.0,207.0,240.0,279.0,335.0,341.0,192.0,86.0,26.0,13.0,18.0,,0.0,0.0,0.0,1.0,1.0,6.0,5.0,9.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,9.0,30.0,54.0,86.0,115.0,99.0,52.0,13.0,4.0,14.0,170.0,166.0,162.0,169.0,155.0,55.0,13.0,5.0,0.0,3.0,28.0,44.0,63.0,80.0,71.0,38.0,21.0,8.0,126.0,0.0,0.0,1.0,10.0,13.0,23.0,37.0,26.0,14.0,2.0,69632
2020-04-03,55,State,WI,1916,186.0,153.43,22377,2060.0,1319.57,37,6.0,3.43,2246.0,1473.0,487.0,942.0,487.0,1005.0,911.0,,6.0,19.0,225.0,268.0,313.0,371.0,374.0,213.0,99.0,28.0,16.0,21.0,,0.0,0.0,0.0,1.0,1.0,6.0,5.0,12.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,10.0,31.0,55.0,84.0,127.0,104.0,58.0,15.0,4.0,13.0,164.0,170.0,170.0,183.0,161.0,53.0,19.0,5.0,0.0,5.0,51.0,67.0,88.0,104.0,86.0,56.0,22.0,8.0,147.0,0.0,0.0,2.0,11.0,14.0,25.0,46.0,30.0,16.0,3.0,69705
2020-04-04,55,State,WI,2112,196.0,160.43,23859,1482.0,1232.43,56,19.0,6.14,1678.0,1392.86,588.0,1105.0,419.0,1117.0,995.0,,6.0,23.0,249.0,293.0,350.0,404.0,408.0,233.0,111.0,35.0,24.0,32.0,,0.0,0.0,0.0,2.0,1.0,8.0,9.0,16.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,12.0,40.0,65.0,100.0,153.0,125.0,74.0,16.0,4.0,17.0,189.0,201.0,208.0,213.0,183.0,68.0,16.0,6.0,0.0,5.0,48.0,52.0,77.0,91.0,72.0,40.0,21.0,13.0,164.0,0.0,0.0,2.0,12.0,16.0,27.0,54.0,32.0,18.0,3.0,69778
2020-04-05,55,State,WI,2267,155.0,165.0,25169,1310.0,1231.29,68,12.0,7.86,1465.0,1396.29,624.0,1164.0,479.0,1201.0,1066.0,,8.0,27.0,261.0,317.0,378.0,438.0,428.0,253.0,121.0,36.0,27.0,41.0,,0.0,0.0,0.0,2.0,1.0,10.0,10.0,22.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,12.0,42.0,69.0,106.0,161.0,136.0,78.0,17.0,4.0,19.0,197.0,218.0,218.0,226.0,188.0,69.0,19.0,6.0,2.0,7.0,52.0,57.0,91.0,106.0,79.0,48.0,24.0,13.0,175.0,0.0,0.0,2.0,12.0,16.0,28.0,59.0,36.0,19.0,3.0,69851
2020-04-06,55,State,WI,2440,173.0,174.14,26574,1405.0,1531.14,77,9.0,9.0,1578.0,1705.29,668.0,1203.0,569.0,1288.0,1152.0,,8.0,28.0,275.0,339.0,409.0,474.0,457.0,277.0,135.0,38.0,28.0,49.0,,0.0,0.0,0.0,2.0,1.0,11.0,11.0,25.0,18.0,9.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,14.0,44.0,75.0,116.0,165.0,146.0,86.0,19.0,4.0,20.0,201.0,226.0,228.0,236.0,196.0,69.0,18.0,5.0,2.0,7.0,60.0,69.0,106.0,122.0,96.0,62.0,31.0,14.0,186.0,0.0,0.0,3.0,12.0,17.0,32.0,62.0,37.0,20.0,3.0,69924
2020-04-07,55,State,WI,2578,138.0,175.29,28512,1938.0,1591.0,92,15.0,10.86,2076.0,1766.29,745.0,1304.0,529.0,1366.0,1212.0,,10.0,29.0,288.0,355.0,433.0,495.0,486.0,298.0,143.0,41.0,36.0,56.0,,0.0,0.0,0.0,2.0,2.0,11.0,15.0,32.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,19.0,52.0,82.0,131.0,184.0,156.0,98.0,20.0,7.0,21.0,213.0,237.0,260.0,255.0,209.0,78.0,19.0,5.0,1.0,7.0,56.0,66.0,91.0,109.0,93.0,64.0,26.0,16.0,200.0,0.0,0.0,3.0,12.0,20.0,35.0,65.0,41.0,21.0,3.0,69997
2020-04-08,55,State,WI,2756,178.0,172.29,30115,1603.0,1613.71,99,7.0,10.71,1781.0,1786.0,790.0,1389.0,577.0,1463.0,1293.0,,12.0,33.0,310.0,382.0,455.0,539.0,515.0,313.0,153.0,44.0,38.0,61.0,,0.0,0.0,0.0,2.0,2.0,11.0,16.0,35.0,23.0,10.0,22.0,55.0,741.0,1342.0,47.0,549.0,256.0,1834.0,666.0,1.0,4.0,42.0,43.0,0.0,9.0,3.0,83.0,13.0,,,,3.0,2.0,20.0,53.0,88.0,141.0,193.0,166.0,103.0,21.0,7.0,23.0,232.0,253.0,277.0,275.0,215.0,82.0,19.0,6.0,2.0,8.0,58.0,76.0,90.0,123.0,107.0,65.0,31.0,17.0,218.0,0.0,0.0,3.0,14.0,21.0,38.0,67.0,49.0,23.0,3.0,70070
2020-04-09,55,State,WI,2885,129.0,165.0,31424,1309.0,1586.71,111,12.0,11.43,1438.0,1751.71,843.0,1468.0,574.0,1532.0,1353.0,,12.0,33.0,326.0,401.0,468.0,562.0,537.0,331.0,164.0,51.0,42.0,69.0,,0.0,0.0,0.0,3.0,2.0,12.0,17.0,39.0,26.0,12.0,25.0,64.0,772.0,1430.0,54.0,540.0,282.0,1959.0,644.0,1.0,4.0,49.0,56.0,0.0,1.0,3.0,105.0,3.0,,,,3.0,2.0,24.0,57.0,91.0,153.0,203.0,176.0,110.0,24.0,8.0,24.0,242.0,274.0,291.0,287.0,229.0,85.0,22.0,6.0,1.0,7.0,60.0,70.0,86.0,122.0,105.0,70.0,32.0,21.0,230.0,0.0,0.0,3.0,14.0,21.0,42.0,69.0,54.0,24.0,3.0,70143
2020-04-10,55,State,WI,3068,183.0,164.57,33225,1801.0,1549.71,128,17.0,13.0,1984.0,1714.29,904.0,1561.0,603.0,1622.0,1446.0,,13.0,36.0,343.0,433.0,497.0,594.0,566.0,351.0,178.0,57.0,49.0,79.0,,0.0,0.0,0.0,3.0,2.0,15.0,24.0,42.0,27.0,15.0,28.0,71.0,812.0,1535.0,60.0,562.0,313.0,2085.0,670.0,1.0,4.0,56.0,65.0,0.0,2.0,3.0,122.0,3.0,,,,3.0,2.0,25.0,60.0,95.0,166.0,217.0,190.0,120.0,26.0,8.0,25.0,255.0,299.0,303.0,299.0,245.0,89.0,29.0,9.0,2.0,9.0,63.0,74.0,99.0,129.0,104.0,72.0,29.0,22.0,247.0,0.0,0.0,4.0,14.0,23.0,45.0,73.0,56.0,27.0,5.0,70216
2020-04-11,55,State,WI,3213,145.0,157.29,34680,1455.0,1545.86,137,9.0,11.57,1600.0,1703.14,950.0,1659.0,604.0,1704.0,1509.0,,14.0,38.0,354.0,449.0,528.0,623.0,587.0,369.0,189.0,62.0,54.0,83.0,,0.0,0.0,0.0,3.0,4.0,15.0,25.0,42.0,30.0,18.0,28.0,76.0,845.0,1615.0,66.0,583.0,333.0,2194.0,686.0,1.0,4.0,60.0,71.0,0.0,1.0,4.0,131.0,2.0,,,,4.0,3.0,28.0,63.0,102.0,171.0,228.0,194.0,127.0,30.0,8.0,26.0,267.0,310.0,325.0,328.0,257.0,94.0,31.0,13.0,2.0,9.0,59.0,76.0,101.0,124.0,102.0,81.0,31.0,19.0,257.0,0.0,0.0,4.0,14.0,23.0,47.0,75.0,58.0,29.0,7.0,70289
2020-04-12,55,State,WI,3341,128.0,153.43,35916,1236.0,1535.29,144,7.0,10.86,1364.0,1688.71,974.0,1735.0,632.0,1778.0,1563.0,,14.0,40.0,372.0,465.0,539.0,656.0,605.0,384.0,200.0,66.0,57.0,87.0,,0.0,0.0,0.0,3.0,4.0,15.0,25.0,45.0,33.0,19.0,28.0,81.0,857.0,1680.0,74.0,621.0,361.0,2262.0,718.0,1.0,4.0,61.0,77.0,0.0,1.0,4.0,138.0,2.0,,,,4.0,3.0,27.0,64.0,102.0,177.0,230.0,204.0,131.0,32.0,8.0,27.0,284.0,318.0,334.0,350.0,270.0,96.0,33.0,15.0,2.0,10.0,61.0,83.0,103.0,129.0,105.0,84.0,36.0,19.0,261.0,0.0,0.0,3.0,14.0,23.0,48.0,76.0,61.0,29.0,7.0,72007
2020-04-13,55,State,WI,3428,87.0,141.14,36769,853.0,1456.43,154,10.0,11.0,940.0,1597.57,993.0,1770.0,665.0,1828.0,1600.0,,14.0,41.0,384.0,479.0,553.0,671.0,618.0,390.0,209.0,69.0,61.0,93.0,,0.0,0.0,0.0,4.0,5.0,16.0,27.0,48.0,34.0,20.0,30.0,85.0,862.0,1726.0,77.0,648.0,371.0,2307.0,750.0,2.0,4.0,64.0,83.0,0.0,1.0,7.0,145.0,2.0,553.0,1628.0,1247.0,4.0,3.0,28.0,66.0,105.0,177.0,233.0,208.0,137.0,32.0,8.0,27.0,289.0,324.0,341.0,357.0,275.0,97.0,36.0,16.0,2.0,11.0,67.0,89.0,107.0,137.0,110.0,85.0,36.0,21.0,264.0,0.0,0.0,3.0,14.0,23.0,48.0,77.0,61.0,31.0,7.0,73239
2020-04-14,55,State,WI,3555,127.0,139.57,37997,1228.0,1355.0,170,16.0,11.14,1355.0,1494.57,1049.0,1841.0,665.0,1897.0,1658.0,,14.0,41.0,404.0,494.0,568.0,700.0,633.0,403.0,222.0,76.0,67.0,103.0,,0.0,0.0,0.0,4.0,5.0,16.0,34.0,51.0,39.0,21.0,32.0,88.0,895.0,1806.0,85.0,649.0,402.0,2414.0,739.0,2.0,4.0,69.0,93.0,0.0,2.0,7.0,160.0,3.0,568.0,1684.0,1303.0,4.0,3.0,34.0,70.0,111.0,188.0,242.0,220.0,144.0,33.0,8.0,27.0,303.0,336.0,356.0,370.0,284.0,99.0,39.0,19.0,2.0,11.0,67.0,88.0,101.0,142.0,107.0,84.0,39.0,24.0,283.0,0.0,0.0,4.0,15.0,25.0,50.0,82.0,65.0,34.0,8.0,75951
2020-04-15,55,State,WI,3721,166.0,137.86,39326,1329.0,1315.86,182,12.0,11.86,1495.0,1453.71,1091.0,1920.0,710.0,1991.0,1730.0,,15.0,44.0,424.0,526.0,595.0,734.0,656.0,418.0,231.0,78.0,72.0,110.0,,0.0,0.0,0.0,4.0,5.0,18.0,35.0,56.0,41.0,23.0,34.0,90.0,916.0,1881.0,98.0,702.0,443.0,2490.0,788.0,2.0,4.0,71.0,104.0,0.0,1.0,9.0,171.0,2.0,646.0,2035.0,1040.0,4.0,3.0,35.0,75.0,115.0,198.0,245.0,234.0,148.0,34.0,8.0,29.0,314.0,350.0,372.0,384.0,292.0,106.0,44.0,21.0,3.0,12.0,75.0,101.0,108.0,152.0,119.0,78.0,39.0,23.0,290.0,0.0,0.0,4.0,17.0,27.0,51.0,83.0,65.0,35.0,8.0,76189
2020-04-16,55,State,WI,3875,154.0,141.43,40974,1648.0,1364.29,197,15.0,12.29,1802.0,1505.71,1121.0,2010.0,744.0,2070.0,1805.0,,16.0,47.0,443.0,553.0,617.0,760.0,676.0,424.0,248.0,91.0,79.0,118.0,,0.0,0.0,0.0,4.0,6.0,20.0,38.0,59.0,44.0,26.0,34.0,95.0,965.0,1987.0,113.0,681.0,501.0,2612.0,762.0,2.0,5.0,76.0,112.0,0.0,2.0,10.0,184.0,3.0,669.0,2135.0,1071.0,4.0,3.0,35.0,76.0,117.0,202.0,254.0,243.0,151.0,36.0,9.0,32.0,327.0,365.0,389.0,407.0,300.0,110.0,45.0,26.0,3.0,12.0,81.0,112.0,111.0,151.0,122.0,71.0,52.0,29.0,299.0,0.0,0.0,4.0,17.0,28.0,52.0,87.0,68.0,35.0,8.0,77664
2020-04-17,55,State,WI,4045,170.0,139.57,42365,1391.0,1305.71,205,8.0,11.0,1561.0,1445.29,1153.0,2113.0,779.0,2167.0,1878.0,,16.0,51.0,464.0,585.0,655.0,794.0,695.0,435.0,254.0,96.0,84.0,121.0,,0.0,0.0,0.0,4.0,6.0,20.0,41.0,61.0,47.0,26.0,34.0,108.0,984.0,2081.0,132.0,706.0,556.0,2697.0,792.0,2.0,5.0,77.0,118.0,0.0,3.0,11.0,190.0,4.0,700.0,2407.0,938.0,4.0,3.0,35.0,76.0,122.0,208.0,259.0,252.0,156.0,38.0,10.0,34.0,340.0,389.0,417.0,425.0,310.0,111.0,47.0,30.0,2.0,14.0,89.0,120.0,116.0,161.0,126.0,72.0,51.0,28.0,306.0,0.0,0.0,4.0,17.0,30.0,55.0,89.0,68.0,35.0,8.0,79759
2020-04-18,55,State,WI,4199,154.0,140.86,43962,1597.0,1326.0,211,6.0,10.57,1751.0,1466.86,1176.0,2220.0,803.0,2251.0,1948.0,,17.0,56.0,481.0,613.0,679.0,823.0,710.0,455.0,263.0,102.0,87.0,124.0,,0.0,0.0,0.0,4.0,6.0,20.0,41.0,65.0,47.0,28.0,34.0,115.0,1004.0,2165.0,143.0,738.0,595.0,2767.0,837.0,2.0,5.0,77.0,124.0,0.0,3.0,11.0,196.0,4.0,731.0,2503.0,965.0,4.0,3.0,35.0,79.0,123.0,213.0,264.0,257.0,159.0,39.0,11.0,37.0,355.0,414.0,436.0,450.0,319.0,118.0,48.0,32.0,2.0,16.0,91.0,120.0,120.0,160.0,127.0,80.0,56.0,31.0,307.0,0.0,0.0,4.0,17.0,30.0,55.0,89.0,68.0,36.0,8.0,80614
2020-04-19,55,State,WI,4346,147.0,143.57,45323,1361.0,1343.86,220,9.0,10.86,1508.0,1487.43,1190.0,2264.0,892.0,2326.0,2020.0,,18.0,66.0,514.0,636.0,702.0,846.0,722.0,462.0,274.0,106.0,91.0,129.0,,0.0,0.0,2.0,4.0,6.0,20.0,42.0,67.0,48.0,31.0,37.0,116.0,1025.0,2214.0,145.0,809.0,628.0,2819.0,899.0,2.0,5.0,80.0,132.0,0.0,1.0,11.0,207.0,2.0,742.0,2508.0,1096.0,4.0,3.0,35.0,82.0,124.0,216.0,266.0,261.0,160.0,39.0,12.0,43.0,362.0,421.0,446.0,459.0,319.0,118.0,51.0,33.0,2.0,20.0,117.0,133.0,132.0,171.0,137.0,83.0,63.0,34.0,307.0,0.0,0.0,4.0,17.0,30.0,55.0,89.0,68.0,36.0,8.0,82089
2020-04-20,55,State,WI,4499,153.0,153.0,46603,1280.0,1404.86,230,10.0,10.86,1433.0,1557.86,1211.0,2394.0,894.0,2397.0,2102.0,,20.0,74.0,550.0,666.0,726.0,866.0,737.0,470.0,282.0,108.0,98.0,132.0,,0.0,0.0,2.0,4.0,7.0,20.0,43.0,67.0,52.0,35.0,39.0,124.0,1048.0,2272.0,172.0,844.0,690.0,2893.0,916.0,2.0,5.0,81.0,137.0,0.0,5.0,12.0,212.0,6.0,764.0,2614.0,1121.0,4.0,3.0,37.0,84.0,126.0,218.0,269.0,266.0,163.0,41.0,14.0,49.0,400.0,447.0,466.0,474.0,331.0,120.0,58.0,35.0,2.0,22.0,113.0,135.0,134.0,174.0,137.0,84.0,61.0,32.0,315.0,0.0,0.0,4.0,18.0,31.0,59.0,90.0,68.0,36.0,9.0,83703
2020-04-21,55,State,WI,4620,121.0,152.14,47841,1238.0,1406.29,242,12.0,10.29,1359.0,1558.43,1252.0,2517.0,851.0,2449.0,2171.0,,21.0,77.0,580.0,688.0,744.0,892.0,743.0,475.0,288.0,112.0,101.0,141.0,,0.0,0.0,2.0,4.0,8.0,21.0,43.0,72.0,55.0,37.0,41.0,125.0,1125.0,2386.0,177.0,766.0,739.0,3053.0,828.0,3.0,5.0,82.0,146.0,0.0,6.0,14.0,222.0,6.0,782.0,2713.0,1125.0,4.0,3.0,41.0,84.0,128.0,227.0,274.0,273.0,169.0,49.0,14.0,52.0,423.0,471.0,483.0,497.0,344.0,133.0,61.0,39.0,3.0,22.0,116.0,133.0,133.0,168.0,125.0,69.0,58.0,24.0,324.0,0.0,0.0,5.0,18.0,32.0,63.0,89.0,70.0,35.0,12.0,85039
2020-04-22,55,State,WI,4845,225.0,160.57,49502,1661.0,1453.71,246,4.0,9.14,1886.0,1614.29,1302.0,2685.0,858.0,2558.0,2287.0,,28.0,89.0,628.0,726.0,789.0,925.0,770.0,481.0,292.0,117.0,104.0,142.0,,0.0,0.0,2.0,4.0,8.0,21.0,43.0,73.0,56.0,39.0,44.0,135.0,1198.0,2526.0,212.0,730.0,842.0,3226.0,777.0,3.0,5.0,82.0,151.0,0.0,5.0,15.0,225.0,6.0,809.0,2819.0,1217.0,4.0,3.0,43.0,86.0,134.0,236.0,290.0,283.0,172.0,51.0,21.0,63.0,461.0,499.0,517.0,521.0,362.0,136.0,64.0,41.0,3.0,23.0,124.0,141.0,138.0,168.0,118.0,62.0,56.0,25.0,339.0,0.0,0.0,5.0,18.0,34.0,65.0,98.0,72.0,35.0,12.0,87511
2020-04-23,55,State,WI,5052,207.0,168.14,51456,1954.0,1497.43,257,11.0,8.57,2161.0,1665.57,1318.0,2822.0,912.0,2650.0,2402.0,,32.0,105.0,670.0,771.0,820.0,960.0,792.0,487.0,296.0,119.0,107.0,150.0,,0.0,0.0,2.0,4.0,9.0,22.0,44.0,78.0,58.0,40.0,46.0,143.0,1264.0,2665.0,232.0,702.0,956.0,3359.0,737.0,3.0,5.0,85.0,157.0,1.0,6.0,15.0,234.0,8.0,835.0,2937.0,1280.0,4.0,6.0,44.0,85.0,135.0,239.0,295.0,283.0,175.0,52.0,22.0,69.0,484.0,529.0,545.0,548.0,379.0,140.0,65.0,41.0,6.0,30.0,142.0,157.0,140.0,173.0,118.0,64.0,56.0,26.0,342.0,0.0,0.0,5.0,18.0,34.0,65.0,99.0,73.0,36.0,12.0,87989
2020-04-24,55,State,WI,5356,304.0,187.29,54573,3117.0,1744.0,262,5.0,8.14,3421.0,1931.29,1353.0,3053.0,950.0,2810.0,2546.0,,39.0,114.0,732.0,826.0,892.0,1016.0,813.0,497.0,307.0,120.0,108.0,154.0,,0.0,0.0,2.0,4.0,10.0,22.0,45.0,80.0,58.0,41.0,48.0,151.0,1296.0,2795.0,293.0,773.0,1120.0,3454.0,782.0,3.0,5.0,87.0,160.0,2.0,5.0,16.0,239.0,7.0,857.0,3109.0,1390.0,4.0,7.0,48.0,85.0,139.0,245.0,300.0,287.0,181.0,57.0,29.0,78.0,531.0,580.0,607.0,585.0,391.0,146.0,65.0,41.0,6.0,29.0,153.0,161.0,146.0,186.0,122.0,64.0,61.0,22.0,346.0,0.0,0.0,6.0,19.0,34.0,66.0,100.0,73.0,36.0,12.0,89464
2020-04-25,55,State,WI,5687,331.0,212.57,57138,2565.0,1882.29,266,4.0,7.86,2896.0,2094.86,1376.0,3209.0,1102.0,2953.0,2734.0,,42.0,130.0,801.0,893.0,956.0,1077.0,841.0,508.0,312.0,127.0,110.0,156.0,,0.0,0.0,2.0,4.0,10.0,22.0,46.0,81.0,60.0,41.0,53.0,170.0,1366.0,3001.0,373.0,724.0,1247.0,3656.0,784.0,3.0,5.0,90.0,162.0,2.0,4.0,16.0,242.0,8.0,885.0,3233.0,1569.0,4.0,7.0,49.0,87.0,142.0,250.0,304.0,291.0,183.0,59.0,29.0,85.0,564.0,618.0,639.0,613.0,402.0,147.0,69.0,43.0,9.0,38.0,188.0,188.0,175.0,214.0,135.0,70.0,60.0,25.0,353.0,0.0,0.0,6.0,19.0,34.0,69.0,100.0,75.0,37.0,13.0,18473
